Date,ADANIENT.NS,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,HCLTECH.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAMOTORS.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
2022-11-23,3896.210693359375,2981.8837890625,871.7166748046875,663.5650634765625,817.5330200195312,179.15614318847656,1487.9040273560524,858.225830078125,946.9493408203124,756.9400634765625,2349.280517578125,897.4772338867188,1421.196533203125,280.6617431640625,388.8009643554688,1949.2071533203125,8588.24609375,941.1253662109376,149.40794372558594,113.82283782958984,139.6116485595703,1161.912353515625,564.520751953125,979.4615478515624,1128.1666707709865,2919.12060546875,927.77685546875,2568.705322265625,6576.1904296875,179.32473754882812
2022-11-24,3913.978759765625,2995.827392578125,875.5534057617188,662.713623046875,822.4775390625,177.5246124267578,1525.0015857269054,859.8232421875,969.4343872070312,769.2468872070312,2388.445556640625,908.5087280273438,1463.07421875,281.4463806152344,387.1090698242188,1975.3890380859373,8619.5810546875,949.319580078125,150.6970672607422,116.28274536132812,143.24551391601562,1171.9320068359375,566.1000366210938,996.2567138671876,1099.7646424498791,2982.517578125,950.2146606445312,2577.0478515625,6611.02783203125,183.7069549560547
2022-11-25,3894.01513671875,2988.95166015625,884.7221069335938,660.37939453125,821.0232543945312,179.7776641845703,1499.508345170748,860.6511840820312,968.2327880859376,765.6968383789062,2377.482666015625,900.235107421875,1468.32568359375,281.07470703125,383.8348388671875,1985.5440673828125,8669.951171875,939.40576171875,150.9193572998047,117.1999969482422,143.148193359375,1189.426025390625,564.2885131835938,995.0535888671876,1110.6962006558324,2990.8994140625,959.8562622070312,2562.435791015625,6624.32568359375,185.8057861328125
2022-11-28,3879.092041015625,3030.350830078125,888.6586303710938,663.3106079101562,811.8615112304688,178.57347106933594,1485.7425482917442,857.514892578125,960.1658325195312,757.4607543945312,2366.005126953125,907.1056518554688,1457.328857421875,280.8681640625,383.7850646972656,1987.180419921875,8637.173828125,953.167724609375,151.4972381591797,116.40785217285156,143.60244750976562,1230.299072265625,565.4032592773438,995.9198608398438,1086.5603278112326,2995.841064453125,957.2348022460938,2559.325927734375,6641.96142578125,187.1204376220703
2022-11-29,3871.356201171875,3014.8203125,889.5057373046875,659.0728149414062,810.3587036132812,176.51463317871094,1471.5829375126532,867.517822265625,968.8766479492188,756.32470703125,2468.133544921875,916.1534423828124,1462.4010009765625,282.7266540527344,383.26751708984375,1973.8009033203125,8564.88671875,967.8750610351562,151.27496337890625,116.94984436035156,142.33706665039062,1232.4119873046875,565.3568115234375,1010.4533081054688,1079.8874707040593,2997.6943359375,954.8800659179688,2580.552978515625,6677.23193359375,186.88980102539065
2022-11-30,3910.784423828125,3053.382080078125,898.176025390625,657.7809448242188,822.8653564453125,176.55348205566406,1490.514398816174,874.1021118164062,961.8822631835938,761.3421020507812,2515.12255859375,922.104736328125,1467.697265625,280.826904296875,387.5469665527344,1997.19140625,8626.3583984375,970.888671875,153.0975799560547,117.6586456298828,145.35447692871094,1241.1136474609375,559.6898803710938,1006.7958374023438,1096.7249684218493,2991.91455078125,957.0571899414062,2619.30419921875,6819.95263671875,187.6970672607422
2022-12-01,3907.98974609375,3057.42138671875,900.7671508789062,660.4039306640625,822.7198486328125,175.66006469726562,1484.9986080136784,871.6087036132812,975.2702026367188,766.572509765625,2494.9775390625,909.8151245117188,1487.58154296875,280.4552307128906,385.0091247558594,2025.4906005859373,8610.9794921875,964.4261474609376,153.0975799560547,116.7830581665039,143.99179077148438,1237.455810546875,564.938720703125,1007.1807250976562,1098.1197877528375,3066.783447265625,978.8286743164062,2605.18603515625,7009.79736328125,190.83380126953125
2022-12-02,3915.3759765625,3022.898193359375,902.0628051757812,653.3572998046875,822.7683715820312,176.04849243164062,1511.475118089251,878.63134765625,974.5409545898438,760.7030639648438,2450.238037109375,900.5253295898438,1470.3458251953125,278.4729309082031,384.3125305175781,2007.4423828125,8474.193359375,950.0772094726562,153.0531005859375,117.49187469482422,142.62908935546875,1236.93310546875,564.4278564453125,1000.97265625,1082.2513486466664,3034.5771484375,990.6028442382812,2584.650146484375,6974.18896484375,190.2341461181641
2022-12-05,3923.26171875,3035.83203125,896.133056640625,651.8598022460938,818.3571166992188,179.66111755371094,1498.0024631303816,872.5924682617188,970.507080078125,763.4721069335938,2454.688232421875,903.4283447265624,1472.0062255859375,278.1425476074219,385.835205078125,2007.5389404296875,8451.31640625,950.1253662109376,155.72030639648438,119.8683853149414,143.99179077148438,1218.8935546875,573.4857788085938,1000.3955078125,1071.9832468677967,3022.8857421875,977.2736206054688,2582.4287109375,6937.1357421875,190.2110595703125
2022-12-06,4024.4775390625,3040.447998046875,901.564453125,655.588623046875,807.93505859375,179.9718780517578,1504.377488543455,852.099365234375,962.010986328125,762.6201171875,2487.200927734375,892.832275390625,1447.903076171875,278.59686279296875,385.1982727050781,2015.1431884765625,8379.5107421875,957.7688598632812,155.7647705078125,118.78434753417967,145.02999877929688,1222.415283203125,565.7284545898438,994.7650146484376,1082.5387021866286,2987.106201171875,967.5430297851562,2583.76171875,6979.00732421875,189.74978637695312
2022-12-07,3992.03662109375,3102.76318359375,911.5303344726562,648.409912109375,808.565185546875,178.49574279785156,1487.6274277757464,849.6253662109375,949.0949096679688,762.2888793945312,2536.672119140625,892.348388671875,1441.2598876953125,280.9095458984375,380.4610290527344,2044.5018310546875,8323.5673828125,957.7567749023438,152.78640747070312,117.2834014892578,143.44021606445312,1204.375732421875,563.96337890625,979.5578002929688,1072.0440588569372,2982.9150390625,957.9904174804688,2563.867431640625,6902.05859375,187.4202880859375
2022-12-08,4017.68994140625,3097.906494140625,936.1461181640624,644.177001953125,807.2078857421875,179.00076293945312,1533.099727744281,848.593017578125,945.1900024414062,766.572509765625,2534.89208984375,901.7833862304688,1454.4114990234375,279.5054016113281,377.5848693847656,2086.566162109375,8346.2041015625,952.6819458007812,151.4528045654297,118.95111846923828,141.33128356933594,1203.807861328125,568.2368774414062,943.9943237304688,1075.6736906777494,2956.39990234375,954.5245971679688,2550.68701171875,6918.29541015625,186.22093200683597
2022-12-09,3989.541015625,3103.19580078125,930.515380859375,637.8643798828125,809.437744140625,177.79656982421875,1508.6470313181323,858.50830078125,881.8111572265625,772.0396118164062,2550.6328125,899.8479614257812,1408.76318359375,281.9832458496094,375.8034362792969,2073.427001953125,8279.541015625,973.673828125,150.6970672607422,117.32508087158205,140.94190979003906,1185.5638427734375,572.7426147460938,955.5922241210938,1076.7625274231214,2905.3994140625,920.001220703125,2582.231201171875,6820.3388671875,181.76953125
2022-12-12,4009.405029296875,3044.920166015625,935.4485473632812,636.7927856445312,803.1359252929688,180.5545654296875,1515.7147556427446,867.3035888671875,882.5836181640625,778.0509643554688,2545.947998046875,900.235107421875,1388.923828125,283.4699401855469,371.36474609375,2082.7158203125,8324.1435546875,985.48779296875,150.1636505126953,118.70096588134766,139.87123107910156,1187.38134765625,569.5374145507812,950.3465576171876,1067.4885137238252,2899.840576171875,917.1575927734376,2551.822265625,6887.265625,182.83050537109372
2022-12-13,4052.826171875,3056.603759765625,941.378173828125,647.9107666015625,812.4916381835938,179.89422607421875,1529.6678101999773,868.4529418945312,896.5723876953125,780.2046508789062,2539.436279296875,902.7994384765624,1411.32177734375,285.4523010253906,371.9121398925781,2091.571044921875,8286.607421875,980.7230224609376,150.4303741455078,120.36871337890624,140.35791015625,1192.7886962890625,572.9749145507812,957.3246459960938,1100.1000575436929,2940.120361328125,929.2874145507812,2543.183349609375,6962.8662109375,183.47630310058597
2022-12-14,4048.43408203125,3025.302001953125,939.1857299804688,651.3460693359375,803.9115600585938,180.3603515625,1539.0501947504988,877.49169921875,906.4417114257812,786.8076782226562,2515.4033203125,891.9613647460938,1417.8299560546875,285.287109375,372.84765625,2113.27734375,8306.6962890625,965.0995483398438,152.56411743164062,123.0787582397461,142.23971557617188,1188.471923828125,581.1038208007812,962.7145385742188,1110.2293189904594,2969.458740234375,946.4823608398438,2558.190673828125,6936.12353515625,184.53726196289065
2022-12-15,4036.40576171875,3010.541015625,934.9501953125,648.429443359375,801.1484375,177.29153442382812,1535.686915111821,870.5568237304688,894.5556030273438,772.3946533203125,2495.352294921875,879.4298706054688,1382.9095458984375,279.8770751953125,370.8572082519531,2096.04736328125,8251.4736328125,949.43505859375,153.00868225097656,122.95368957519533,140.39035034179688,1171.591064453125,572.231689453125,964.5912475585938,1079.9134599133336,2916.296630859375,908.8487548828124,2490.659423828125,6855.51220703125,182.30001831054688
2022-12-16,3973.5703125,2938.705322265625,931.9105834960938,645.64013671875,797.6583251953125,174.5334930419922,1533.5093405970179,839.4177856445312,883.6563720703125,776.1102294921875,2502.894775390625,872.849609375,1366.4814453125,276.7797241210937,366.3488464355469,2093.592529296875,8156.935546875,949.4759521484376,150.96380615234375,122.74522399902344,138.34629821777344,1165.79736328125,560.52587890625,956.3621826171876,1083.119258775689,2859.0751953125,907.1160278320312,2451.3154296875,6759.337890625,179.78599548339844
2022-12-19,4067.898681640625,2962.795166015625,942.9727783203124,654.4583129882812,814.77001953125,176.59231567382812,1535.0241660123481,856.3557739257812,886.745849609375,778.5242309570312,2546.744384765625,877.1558837890625,1353.150634765625,281.23992919921875,369.8520202636719,2102.255859375,8270.4091796875,965.9725952148438,152.74192810058594,121.57780456542967,142.0450439453125,1181.110595703125,561.5479125976562,950.8760986328124,1073.6389230387972,2825.36865234375,912.3589477539062,2489.770751953125,6818.98876953125,179.4630889892578
2022-12-20,4157.73486328125,2963.94873046875,946.5106201171876,650.1373291015625,803.6691284179688,175.66006469726562,1532.4825876779144,851.2325439453125,883.6992797851562,773.1519775390625,2505.93994140625,880.3008422851562,1353.105712890625,280.9508361816406,367.6526184082031,2082.28271484375,8193.990234375,968.5653686523438,150.9193572998047,121.61952209472656,141.00682067871094,1191.334716796875,561.5479125976562,951.260986328125,1086.8107778753003,2862.33984375,904.5834350585938,2476.2939453125,6840.18994140625,179.4169921875
2022-12-21,3894.863525390625,2951.92822265625,929.1201782226562,638.7697143554688,789.1751098632812,173.91197204589844,1553.6815286308893,858.5960083007812,892.8391723632812,765.6731567382812,2498.1162109375,863.4147338867188,1355.1256103515625,276.8210144042969,361.1837463378906,2065.967041015625,8026.7822265625,977.1588134765624,149.3190155029297,119.65988159179688,140.1956787109375,1174.3856201171875,551.2821655273438,967.8636474609376,1075.3480420980575,2884.0458984375,911.7814331054688,2457.979736328125,6698.240234375,179.67068481445312
2022-12-22,3861.524169921875,2970.103271484375,916.4136352539062,635.2413940429688,791.69580078125,173.01852416992188,1602.6242187234618,847.239013671875,891.7662963867188,763.046142578125,2478.5810546875,861.8665161132812,1366.3470458984375,274.5909423828125,363.4627380371094,2030.9774169921875,8011.353515625,976.7932739257812,147.49644470214844,118.6175765991211,139.51434326171875,1171.3411865234375,551.2821655273438,972.7242431640624,1074.0477234971402,2876.23681640625,902.7172241210938,2451.463623046875,6757.69873046875,179.32473754882812
2022-12-23,3635.585205078125,2940.62890625,903.5078125,623.8836059570312,783.98828125,167.0751495361328,1590.894554953088,839.680908203125,884.4716186523438,756.2301025390625,2455.859619140625,850.4961547851562,1343.9490966796875,269.84161376953125,362.6466674804688,1985.5440673828125,7826.07470703125,968.4306640625,144.91815185546875,116.57460021972656,137.0809326171875,1136.9888916015625,533.2591552734375,963.9656372070312,1082.0020282683508,2848.574951171875,884.8557739257812,2451.512939453125,6658.43994140625,174.20445251464844
2022-12-26,3710.0,2938.849609375,925.532470703125,629.667724609375,786.2666625976562,171.5035400390625,1561.5719044792163,827.63232421875,885.4157104492188,771.2822265625,2452.43994140625,864.3341064453125,1348.70703125,276.3667297363281,360.97467041015625,2012.784912109375,7936.81005859375,957.1146240234376,147.27413940429688,117.82540130615234,137.4702911376953,1146.9173583984375,554.7195434570312,962.52197265625,1095.4787177791027,2870.23681640625,889.52099609375,2449.587646484375,6817.06201171875,175.5191192626953
2022-12-27,3762.803466796875,2993.231201171875,929.0205078125,636.6165771484375,789.95068359375,171.89198303222656,1560.255561876155,828.0706176757812,889.4063720703125,772.063232421875,2429.765625,871.5432739257812,1359.8834228515625,275.1690979003906,362.4376831054688,2044.5980224609373,7983.57470703125,951.2701416015624,146.87408447265625,120.7439422607422,137.9894256591797,1156.3006591796875,559.178955078125,962.6182250976562,1077.8163185566737,2876.060546875,897.118896484375,2471.75244140625,6849.05615234375,178.33297729492188
2022-12-28,3790.802734375,3003.9052734375,921.5460815429688,633.8173217773438,779.2861938476562,173.406982421875,1617.660871353864,828.4407348632812,888.6339721679688,771.4478759765625,2420.7236328125,869.8982543945312,1355.6641845703125,276.2015075683594,362.2784118652344,2041.7099609375,8094.6943359375,954.5218505859376,147.4519805908203,119.9934310913086,140.0010223388672,1156.187255859375,558.3892211914062,957.6614990234376,1073.2393171784852,2873.943115234375,903.0726928710938,2547.37939453125,6797.5947265625,178.88650512695312
2022-12-29,3803.679443359375,2995.683349609375,931.3624267578124,637.223388671875,795.71923828125,172.20272827148438,1600.3517924592402,829.969970703125,896.3577270507812,776.8912963867188,2406.154296875,878.7041625976562,1362.3072509765625,276.9861755371094,362.00970458984375,2031.89208984375,8108.87255859375,952.8094482421876,148.2521209716797,120.61885833740234,140.0010223388672,1155.66455078125,568.376220703125,963.0032348632812,1066.6037230639354,2884.22265625,900.3623657226562,2520.8212890625,6728.5966796875,180.247314453125
2022-12-30,3851.3427734375,2969.478271484375,930.565185546875,643.5164184570312,781.5160522460938,174.84426879882812,1637.7439553751494,825.4797973632812,891.9381103515625,770.6668701171875,2399.59521484375,862.0599365234375,1353.91357421875,273.8475036621094,363.70159912109375,2007.7314453125,8069.26953125,943.0927734375,147.9853973388672,122.37000274658205,138.67074584960938,1157.4366455078125,570.1412963867188,963.8213500976562,1057.391870295741,2873.58984375,903.2060546875,2564.50927734375,6706.2861328125,181.1698760986328
2023-01-02,3834.2236328125,2930.387451171875,938.388427734375,641.4171142578125,788.6904296875,174.6112060546875,1676.9062273261304,824.9928588867188,892.0667724609375,770.9271850585938,2397.112060546875,873.2850952148438,1368.0972900390625,274.9212951660156,363.2637023925781,2011.24462890625,8077.6318359375,940.9545288085938,149.3634796142578,125.4552764892578,139.54678344726562,1170.477783203125,568.7478637695312,959.5863647460938,1083.9940684786686,2877.781494140625,897.074462890625,2533.162353515625,6763.04736328125,181.30825805664065
2023-01-03,3823.992431640625,2912.11572265625,959.0178833007812,646.5552978515625,792.6652221679688,174.10621643066406,1664.72294667548,825.6356201171875,893.6974487304688,775.96826171875,2381.793212890625,872.2205810546875,1366.7957763671875,273.4758605957031,364.8162231445313,2010.763427734375,8057.87890625,948.9275512695312,149.00782775878906,124.70480346679688,139.90367126464844,1161.912353515625,568.93359375,971.232421875,1090.509598788869,2921.811279296875,909.7819213867188,2580.40478515625,6739.58251953125,183.1534118652344
2023-01-04,3820.099609375,2901.1533203125,954.1844482421876,643.1053466796875,787.042236328125,168.70664978027344,1678.5397755061956,828.5869140625,889.6209716796875,762.0994873046875,2376.218505859375,870.0433349609375,1341.8843994140625,270.0894470214844,362.4078369140625,1993.0523681640625,8096.3759765625,938.9512329101562,148.11878967285156,121.95306396484376,136.951171875,1144.418212890625,562.24462890625,966.419921875,1072.0267958157162,2924.722900390625,906.6716918945312,2564.558837890625,6750.90478515625,179.76295471191406
2023-01-05,3822.844482421875,2889.1328125,946.3112182617188,597.0133056640625,782.4854736328125,169.4835662841797,1717.5036132511,837.1580810546875,896.057373046875,757.2003173828125,2420.817138671875,850.7380981445312,1324.2894287109375,275.4168701171875,362.3182678222656,2009.2235107421875,8133.19091796875,951.2701416015624,151.0526885986328,122.16152954101562,135.49111938476562,1142.37353515625,562.1517333984375,978.0659790039062,1086.1633103825714,2921.590576171875,898.9850463867188,2529.55859375,6752.4951171875,178.47132873535156
2023-01-06,3817.3046875,2864.177978515625,936.6942749023438,585.3031616210938,771.72412109375,166.45359802246094,1709.1527690006935,832.1419677734375,886.3597412109375,754.6917114257812,2414.0244140625,841.9805297851562,1300.32080078125,276.7384033203125,355.6502990722656,2008.453369140625,8058.16650390625,956.5253295898438,150.25253295898438,122.87030029296876,135.03689575195312,1152.75634765625,558.0176391601562,970.847412109375,1119.0074278810719,2833.751953125,876.324951171875,2505.86376953125,6728.5966796875,176.21104431152344
2023-01-09,3848.29833984375,2869.707275390625,955.47998046875,586.5706176757812,794.4104614257812,166.99746704101562,1704.9854741600625,844.2683715820312,916.0966796875,756.1591186523438,2458.6240234375,845.1255493164062,1332.59326171875,279.2162780761719,360.6463012695313,2042.28759765625,8052.35205078125,966.1674194335938,151.4972381591797,123.5373992919922,135.68577575683594,1179.974609375,564.5671997070312,978.6915283203124,1135.5655963250606,2929.399658203125,902.18408203125,2453.092529296875,6779.333984375,180.7316436767578
2023-01-10,3640.276123046875,2846.8203125,948.9025268554688,577.840576171875,768.6701049804688,168.39588928222656,1691.9393411176784,835.4439086914062,913.0072631835938,742.3375854492188,2477.17529296875,833.5133056640625,1319.39697265625,275.37554931640625,357.39190673828125,2027.8009033203125,7971.75146484375,963.1971435546876,149.3190155029297,124.53804779052734,137.43783569335938,1162.52587890625,552.9080200195312,973.8792114257812,1112.327336407871,2899.795654296875,890.9873657226562,2436.851318359375,6668.94384765625,181.30825805664065
2023-01-11,3629.19677734375,2827.635009765625,946.5106201171876,577.0184326171875,742.2026977539062,165.793212890625,1668.9461218452484,830.2232055664062,905.2403564453124,753.0349731445312,2429.765625,838.3033447265625,1320.74365234375,274.0539855957031,358.6458740234375,2045.8011474609373,7963.38818359375,950.4187622070312,147.6298065185547,122.41165924072266,137.53517150878906,1147.8717041015625,554.3479614257812,989.4231567382812,1105.307774398223,2937.1201171875,894.2752075195312,2406.442626953125,6766.90234375,181.6772918701172
2023-01-12,3640.576171875,2804.123046875,932.3590698242188,577.27783203125,733.8165893554688,166.1816864013672,1654.6249721185907,839.7100830078125,919.7011108398438,757.0584106445312,2426.76708984375,832.8359375,1329.1370849609375,272.44342041015625,354.197265625,2078.91357421875,8044.8544921875,955.9480590820312,147.54086303710938,121.8696517944336,138.54100036621094,1123.0843505859375,552.6757202148438,994.0911865234376,1125.3135657861392,2942.105712890625,890.0098876953125,2415.52587890625,6893.529296875,181.9771270751953
2023-01-13,3714.391845703125,2797.58349609375,930.9638671875,585.0487670898438,740.9907836914062,167.1139678955078,1627.4141127554435,841.6190795898438,924.9791870117188,757.6500854492188,2458.576904296875,845.2223510742188,1349.8291015625,271.5347900390625,354.35650634765625,2072.801025390625,8125.791015625,951.671875,149.18568420410156,122.53673553466795,138.86541748046875,1121.266845703125,557.5066528320312,992.887939453125,1114.754837160809,2977.576416015625,891.431640625,2386.499267578125,6985.609375,181.7003326416016
2023-01-16,3613.225830078125,2804.21875,910.0354614257812,588.2882080078125,735.9979248046875,166.06515502929688,1628.802093065854,842.7197265625,938.6246948242188,750.3843994140625,2433.372802734375,837.2872924804688,1369.4439697265625,272.7325134277344,355.2522277832031,2057.20751953125,8055.33154296875,949.3268432617188,147.54086303710938,123.0787582397461,139.93609619140625,1110.5885009765625,560.2007446289062,996.593505859375,1122.0590350325226,3008.7099609375,919.2457885742188,2375.29345703125,7020.2529296875,183.86839294433597
2023-01-17,3632.740234375,2828.115966796875,914.5699462890624,585.7484741210938,742.34814453125,165.56015014648438,1612.1265809545807,847.72607421875,953.5146484375,761.55517578125,2499.38134765625,837.1905517578125,1382.0118408203125,274.4256591796875,357.8099365234375,2130.266845703125,8150.73388671875,959.435546875,149.0967559814453,123.2872314453125,141.72061157226562,1126.35595703125,550.8641357421875,993.94677734375,1134.600945494636,3048.73193359375,929.5540771484376,2377.36669921875,7109.68212890625,182.83050537109372
2023-01-18,3590.167724609375,2832.29931640625,920.848388671875,587.0892333984375,752.8672485351562,168.4735870361328,1617.9732602720048,850.1806030273438,957.033447265625,774.9979248046875,2516.855712890625,841.39990234375,1387.308349609375,276.4080505371094,358.0985412597656,2181.66796875,8164.8642578125,953.5477905273438,150.65260314941406,124.45464324951172,142.33706665039062,1124.4930419921875,549.4705810546875,1001.0689697265624,1120.544927175247,3059.2001953125,931.5978393554688,2393.3115234375,7018.904296875,185.9903106689453
2023-01-19,3457.259765625,2756.232421875,925.532470703125,588.43994140625,748.4560546875,173.9896697998047,1584.0609385561224,843.917724609375,962.4456176757812,778.2166137695312,2482.703369140625,838.1582641601562,1381.4730224609375,274.3431091308594,351.7689208984375,2188.02099609375,8172.17138671875,946.7052612304688,149.98583984375,126.53931427001952,143.24551391601562,1123.2889404296875,547.9840698242188,1001.5022583007812,1120.0466362407174,3043.949462890625,935.99658203125,2354.757568359375,6950.38623046875,186.08255004882807
2023-01-20,3449.872802734375,2680.887451171875,927.3761596679688,573.5587158203125,741.13623046875,176.3592529296875,1591.9465164901198,847.5020751953125,959.328369140625,786.1923828125,2388.07080078125,842.2225341796875,1369.4888916015625,276.3667297363281,350.8931579589844,2165.737548828125,8112.7177734375,923.565673828125,149.98583984375,126.41425323486328,144.86778259277344,1109.9296875,550.1673583984375,991.6849365234376,1071.2548727685758,3034.925048828125,929.953857421875,2341.18212890625,6916.46533203125,185.9672393798828
2023-01-23,3430.109375,2677.66552734375,929.5188598632812,573.8131713867188,749.1347045898438,178.76766967773438,1611.0550517583843,845.0183715820312,970.9321899414062,791.9434814453125,2432.716552734375,843.5289306640625,1389.642333984375,278.9684753417969,355.0432434082031,2149.9033203125,8090.89697265625,931.6011962890624,148.341064453125,127.03963470458984,146.06826782226562,1104.3177490234375,557.831787109375,1009.9237670898438,1056.5556388334564,3081.67041015625,946.66015625,2334.665771484375,6600.95703125,187.74319458007807
2023-01-24,3435.74853515625,2702.812744140625,907.0955200195312,573.03515625,751.9946899414062,176.82540893554688,1567.7459010604255,828.4407348632812,985.3507690429688,802.5463256835938,2436.55810546875,842.609619140625,1393.1431884765625,279.95965576171875,350.3656921386719,2124.87646484375,8361.6796875,927.9260864257812,147.6298065185547,126.8728485107422,143.37530517578125,1097.7972412109375,552.1646728515625,1001.6465454101562,1053.264209834572,3100.98291015625,951.3698120117188,2340.63916015625,6562.36181640625,188.0206451416016
2023-01-25,3382.795166015625,2668.578125,889.306396484375,567.2460327148438,752.8187255859375,175.6988525390625,1576.493302126597,818.35009765625,972.2743530273438,780.3703002929688,2457.031005859375,827.6588745117188,1385.1536865234375,280.2074584960937,348.28570556640625,2093.303955078125,8443.673828125,925.2709350585938,147.49644470214844,127.1230010986328,142.3695068359375,1082.620361328125,528.3353271484375,1001.0209350585938,1035.6006768354032,3095.071044921875,934.0859375,2326.669189453125,6461.56103515625,185.68540954589844
2023-01-27,2756.434814453125,2618.23583984375,870.7698364257812,563.8010864257812,750.8797607421875,172.7854461669922,1604.1547833832026,840.3723754882812,966.082763671875,764.8211669921875,2447.473876953125,790.790283203125,1363.74365234375,285.7826538085937,340.9808349609375,2079.009765625,8398.880859375,924.349853515625,147.85206604003906,123.1204605102539,142.27220153808594,1062.0816650390625,501.62591552734375,1004.2452392578124,1059.6989680609158,3078.19580078125,915.3802490234376,2301.640869140625,6471.67919921875,184.06692504882807
2023-01-30,2887.59619140625,2660.11572265625,868.8762817382812,589.3550415039062,746.7109375,175.46583557128906,1578.0866198879714,843.25537109375,982.6661987304688,764.0401611328125,2406.24755859375,796.8865966796875,1381.3834228515625,284.7915344238281,343.5982666015625,2033.81689453125,8475.2998046875,921.9228515625,150.1191864013672,120.82732391357422,137.4702911376953,1072.26025390625,500.0001831054688,1012.233642578125,1039.2976387102124,3098.590576171875,920.7120971679688,2305.88623046875,6637.52880859375,186.0091094970703
2023-01-31,2968.498779296875,2621.313232421875,868.627197265625,576.1033935546875,746.8078002929688,174.68887329101562,1615.707508238259,842.349609375,971.7981567382812,758.9991455078125,2414.305419921875,805.01513671875,1376.85009765625,291.02752685546875,344.5436706542969,2044.88671875,8550.5654296875,914.7965698242188,152.16403198242188,120.82732391357422,140.58505249023438,1069.5791015625,514.2141723632812,995.6791381835938,1033.3715985381648,3030.9541015625,901.9619140625,2346.957763671875,6828.1923828125,184.4368896484375
2023-02-01,2131.471923828125,2638.52685546875,854.3261108398438,569.3306274414062,745.6444702148438,171.4258575439453,1625.7352300221332,847.6773681640625,980.37158203125,770.3829345703125,2411.963134765625,820.5464477539062,1392.4251708984375,298.50250244140625,347.27056884765625,2065.2451171875,8429.0146484375,918.2647705078124,151.14161682128906,120.2853012084961,140.5201416015625,1063.240478515625,489.9201965332031,976.814697265625,1035.6392882059238,3075.759765625,909.7374877929688,2316.104736328125,6882.013671875,186.07846069335935
2023-02-02,1562.4073486328125,2601.8876953125,865.4879760742188,559.5878295898438,754.0306396484375,169.09510803222656,1610.540401042988,851.3007202148438,995.5260009765624,758.9281005859375,2468.742919921875,830.1748657226562,1421.735107421875,312.7090148925781,350.6642761230469,2064.619384765625,8526.3896484375,911.7589721679688,148.38548278808594,119.61821746826172,138.02183532714844,1057.35595703125,490.6169128417969,969.7886962890624,1056.935026036828,3122.73046875,903.42822265625,2278.784912109375,6907.31005859375,189.3385467529297
2023-02-03,1583.9180908203125,2654.5380859375,879.5896606445312,588.6160278320312,768.7186889648438,170.0662384033203,1609.908020855631,849.0117797851562,992.5383911132812,785.1746826171875,2481.7666015625,835.8841552734375,1435.7840576171875,314.4022521972656,354.35650634765625,2085.459228515625,8595.7431640625,914.1497192382812,151.0312042236328,120.32701873779295,139.4169921875,1058.28759765625,505.57427978515625,989.5675048828124,1036.5047282034348,3142.493408203125,898.6740112304688,2431.81640625,6928.07763671875,188.62179565429688
2023-02-06,1569.8436279296875,2648.57568359375,879.6395263671875,597.4194946289062,765.179931640625,170.610107421875,1623.030190285199,847.2974853515625,992.1486206054688,781.837646484375,2471.319091796875,826.110595703125,1409.2568359375,316.67364501953125,347.7283935546875,2075.400146484375,8562.771484375,914.9769897460938,151.48733520507812,119.65988159179688,140.8446044921875,1050.3128662109375,506.6891479492188,984.9476318359376,1053.7490277928946,3122.324462890625,893.3865966796875,2426.781005859375,6868.376953125,187.11892700195312
2023-02-07,1799.675537109375,2652.278564453125,876.1015625,602.9344482421875,761.9320678710938,170.6877899169922,1625.3584634336528,864.9660034179688,977.0374145507812,782.9972534179688,2437.2138671875,825.1912841796875,1402.5692138671875,308.2901611328125,353.38116455078125,2084.255859375,8422.8642578125,912.8845825195312,150.7574920654297,120.61885833740234,140.7147979736328,1047.7908935546875,508.2683715820313,968.6336669921876,1054.299202677486,3133.694580078125,890.8096313476562,2415.82177734375,6814.94140625,185.1998748779297
2023-02-08,2160.3193359375,2659.53857421875,868.7766723632812,621.6373901367188,751.46142578125,171.5235137939453,1638.1621927610452,874.2288208007812,991.5422973632812,782.9026489257812,2419.974365234375,831.3359985351562,1427.79443359375,310.1898803710937,351.41070556640625,2051.095458984375,8492.3134765625,913.6974487304688,150.98556518554688,119.9934310913086,140.81443786621094,1068.7159423828125,510.7303771972656,982.3064575195312,1040.450727130389,3176.605224609375,898.4517822265625,2435.419677734375,6987.005859375,188.0900115966797
2023-02-09,1922.202392578125,2706.65966796875,864.7405395507812,631.7523803710938,743.2691040039062,170.76739501953125,1618.0080944269348,874.1703491210938,992.7116088867188,781.2697143554688,2423.62841796875,832.981201171875,1451.5836181640625,309.1161193847656,352.48553466796875,2067.025634765625,8460.1103515625,913.9572143554688,151.44168090820312,121.91134643554688,141.3790283203125,1070.578857421875,511.705810546875,976.2943115234376,1047.5334669498836,3195.330322265625,902.8505859375,2431.273193359375,6918.970703125,188.80674743652344
